498.427253,406.172373
498.915695,405.879231
499.814684,405.518379
500.364624,404.036432
500.528135,403.249176
500.953329,402.560070
501.056537,401.936174
501.319209,401.828513
501.424124,401.132037
502.081300,398.863042
502.482777,398.786081
502.618479,397.706831
503.665999,396.875946
504.531813,396.499390
504.835705,396.289611
504.850991,394.688187
505.663186,394.453572
505.915692,394.165624
505.939731,391.844201
506.166692,391.645485
507.121968,389.876184
508.007909,388.047982
510.898646,384.796770
510.981043,383.114453
511.705376,382.846937
511.747314,382.136534
512.299142,374.632774
512.543817,374.539620
514.358931,288.123021
514.546635,281.570069
